year,suicides_no,population,indexedCountry,indexedage
2015,3,39041,45.0,3.0
2015,3,13996,45.0,4.0
2015,1,2264,45.0,5.0
1980,0,4900,113.0,0.0
1980,0,5100,113.0,1.0
1980,0,6700,113.0,2.0
1980,0,4200,113.0,3.0
1980,1,4000,113.0,4.0
1980,0,1000,113.0,5.0
1980,0,4600,113.0,0.0
1980,1,5200,113.0,1.0
1980,1,6500,113.0,2.0
1980,0,4400,113.0,3.0
1980,0,3300,113.0,4.0
1980,0,500,113.0,5.0
1983,0,4700,113.0,0.0
1983,0,5200,113.0,1.0
1983,0,7000,113.0,2.0
1983,0,4100,113.0,3.0
1983,0,4300,113.0,4.0
1983,0,1000,113.0,5.0
1983,1,4600,113.0,0.0
1983,1,5100,113.0,1.0
1983,1,6800,113.0,2.0
1983,0,4300,113.0,3.0
1983,0,3500,113.0,4.0
1983,0,700,113.0,5.0
1985,21,404200,102.0,0.0
1985,12,351400,102.0,1.0
1985,32,514800,102.0,2.0
1985,7,364800,102.0,3.0
1985,16,284300,102.0,4.0
1985,10,54900,102.0,5.0
1985,65,428600,102.0,0.0
1985,80,377400,102.0,1.0
1985,109,511900,102.0,2.0
1985,16,380800,102.0,3.0
1985,48,211900,102.0,4.0
1985,17,39900,102.0,5.0
1986,22,398900,102.0,0.0
1986,17,361800,102.0,1.0
1986,37,520400,102.0,2.0
1986,8,364600,102.0,3.0
1986,27,292300,102.0,4.0
1986,9,57700,102.0,5.0
1986,62,416700,102.0,0.0
1986,98,389900,102.0,1.0
1986,124,514500,102.0,2.0
1986,18,380800,102.0,3.0
1986,61,223700,102.0,4.0
1986,17,40600,102.0,5.0
1987,18,392100,102.0,0.0
1987,20,375300,102.0,1.0
1987,31,524000,102.0,2.0
1987,9,363300,102.0,3.0
1987,33,301100,102.0,4.0
1987,11,58300,102.0,5.0
1987,52,409800,102.0,0.0
1987,70,404400,102.0,1.0
1987,136,520800,102.0,2.0
1987,21,379500,102.0,3.0
1987,58,235300,102.0,4.0
1987,20,40400,102.0,5.0
1988,15,385700,102.0,0.0
1988,9,379900,102.0,1.0
1988,37,533900,102.0,2.0
1988,10,362400,102.0,3.0
1988,19,310700,102.0,4.0
1988,5,60400,102.0,5.0
1988,41,404100,102.0,0.0
1988,73,409100,102.0,1.0
1988,130,532200,102.0,2.0
1988,16,378100,102.0,3.0
1988,61,247200,102.0,4.0
1988,12,40700,102.0,5.0
1989,15,380200,102.0,0.0
1989,14,387700,102.0,1.0
1989,31,539400,102.0,2.0
1989,4,361500,102.0,3.0
1989,17,322500,102.0,4.0
1989,5,61000,102.0,5.0
1989,60,397800,102.0,0.0
1989,71,416700,102.0,1.0
1989,120,539900,102.0,2.0
1989,10,377100,102.0,3.0
1989,82,260200,102.0,4.0
1989,11,40400,102.0,5.0
1990,11,376400,102.0,0.0
1990,15,391700,102.0,1.0
1990,31,547800,102.0,2.0
1990,5,360900,102.0,3.0
1990,20,333400,102.0,4.0
1990,5,62800,102.0,5.0
1990,65,393900,102.0,0.0
1990,101,419300,102.0,1.0
1990,111,550800,102.0,2.0
1990,18,376600,102.0,3.0
1990,69,273800,102.0,4.0
1990,11,40100,102.0,5.0
1991,16,379600,102.0,0.0
1991,11,395000,102.0,1.0
1991,20,552700,102.0,2.0
1991,4,364000,102.0,3.0
1991,16,336400,102.0,4.0
1991,7,63100,102.0,5.0
1991,98,396800,102.0,0.0
1991,151,421700,102.0,1.0
1991,124,556900,102.0,2.0
1991,15,379100,102.0,3.0
1991,55,277200,102.0,4.0
1991,14,42800,102.0,5.0
2011,0,272956,102.0,0.0
2011,0,256067,102.0,1.0
2011,0,553980,102.0,2.0
2011,0,246977,102.0,3.0
2011,0,436988,102.0,4.0
2011,0,115955,102.0,5.0
2011,0,290910,102.0,0.0
2011,1,252743,102.0,1.0
2011,2,549187,102.0,2.0
2011,0,256966,102.0,3.0
2011,2,363350,102.0,4.0
2011,0,77233,102.0,5.0
2014,2,250924,102.0,0.0
2014,3,234219,102.0,1.0
2014,28,554379,102.0,2.0
2014,0,227892,102.0,3.0
2014,23,458353,102.0,4.0
2014,14,141795,102.0,5.0
2014,6,274269,102.0,0.0
2014,19,252546,102.0,1.0
2014,96,534512,102.0,2.0
2014,1,227491,102.0,3.0
2014,84,401567,102.0,4.0
2014,37,96222,102.0,5.0
1979,385,12448100,5.0,0.0
1979,227,8867900,5.0,1.0
1979,269,10282200,5.0,2.0
1979,47,14135000,5.0,3.0
1979,121,4678800,5.0,4.0
1979,25,790700,5.0,5.0
1979,568,12533100,5.0,0.0
1979,583,8875800,5.0,1.0
1979,784,10234300,5.0,2.0
1979,26,14238600,5.0,3.0
1979,358,4446200,5.0,4.0
1979,66,675400,5.0,5.0
1980,410,12735900,5.0,0.0
1980,234,9073000,5.0,1.0
1980,347,10520000,5.0,2.0
1980,34,14461800,5.0,3.0
1980,124,4787000,5.0,4.0
1980,25,809000,5.0,5.0
1980,597,12822900,5.0,0.0
1980,658,9081000,5.0,1.0
1980,836,10471000,5.0,2.0
1980,26,14567800,5.0,3.0
1980,468,4549000,5.0,4.0
1980,105,691000,5.0,5.0
1981,439,13028200,5.0,0.0
1981,261,9281200,5.0,1.0
1981,283,10761400,5.0,2.0
1981,37,14793700,5.0,3.0
1981,139,4896800,5.0,4.0
1981,26,827600,5.0,5.0
1981,729,13117100,5.0,0.0
1981,722,9289400,5.0,1.0
1981,884,10711300,5.0,2.0
1981,37,14902200,5.0,3.0
1981,380,4653300,5.0,4.0
1981,92,706900,5.0,5.0
1982,374,13324800,5.0,0.0
1982,246,9492600,5.0,1.0
1982,264,11006400,5.0,2.0
1982,41,15130500,5.0,3.0
1982,114,5008300,5.0,4.0
1982,29,846400,5.0,5.0
1982,675,13415800,5.0,0.0
1982,731,9500900,5.0,1.0
1982,876,10955300,5.0,2.0
1982,30,15241400,5.0,3.0
1982,417,4759300,5.0,4.0
1982,100,723000,5.0,5.0
1983,435,13162600,5.0,0.0
1983,272,10336100,5.0,1.0
1983,318,11663100,5.0,2.0
1983,41,14953600,5.0,3.0
1983,182,5408000,5.0,4.0
1983,34,944900,5.0,5.0
1983,715,13241400,5.0,0.0
1983,775,10301800,5.0,1.0
1983,1090,11472800,5.0,2.0
1983,37,15021400,5.0,3.0
1983,572,5135000,5.0,4.0
1983,91,804300,5.0,5.0
1984,346,13456000,5.0,0.0
1984,233,10566400,5.0,1.0
1984,344,11923200,5.0,2.0
1984,43,15286800,5.0,3.0
1984,168,5528500,5.0,4.0
1984,19,966900,5.0,5.0
1984,681,13536400,5.0,0.0
1984,814,10531400,5.0,1.0
1984,1082,11728400,5.0,2.0
1984,27,15356200,5.0,3.0
1984,523,5249500,5.0,4.0
1984,120,822200,5.0,5.0
1985,280,13751800,5.0,0.0
1985,269,10798700,5.0,1.0
1985,296,12185200,5.0,2.0
1985,41,15622900,5.0,3.0
1985,148,5650100,5.0,4.0
1985,32,988100,5.0,5.0
1985,661,13834000,5.0,0.0
1985,791,10762900,5.0,1.0
1985,1011,11986300,5.0,2.0
1985,35,15693700,5.0,3.0
1985,535,5364900,5.0,4.0
1985,129,840300,5.0,5.0
1986,331,13514000,5.0,0.0
1986,257,10614200,5.0,1.0
1986,335,13195700,5.0,2.0
1986,35,16001200,5.0,3.0
1986,163,6093600,5.0,4.0
1986,33,1079400,5.0,5.0
1986,685,13347500,5.0,0.0
1986,754,9895200,5.0,1.0
1986,967,12396000,5.0,2.0
1986,27,16323800,5.0,3.0
1986,581,5492100,5.0,4.0
1986,103,823700,5.0,5.0
1987,291,14145640,5.0,0.0
1987,266,11393405,5.0,1.0
1987,349,13229129,5.0,2.0
1987,32,16390962,5.0,3.0
1987,197,5891414,5.0,4.0
1987,28,1018461,5.0,5.0
1987,713,14119488,5.0,0.0
1987,865,11266240,5.0,1.0
1987,1100,12796733,5.0,2.0
1987,35,16751806,5.0,3.0
1987,647,5163568,5.0,4.0
1987,149,655621,5.0,5.0
1988,281,14267683,5.0,0.0
1988,266,11741737,5.0,1.0
1988,333,13714531,5.0,2.0
1988,25,16712381,5.0,3.0
1988,182,6051315,5.0,4.0
1988,52,1057285,5.0,5.0
1988,663,14249735,5.0,0.0
1988,849,11593305,5.0,1.0
1988,1115,13244446,5.0,2.0
1988,35,17111833,5.0,3.0
1988,530,5281479,5.0,4.0
1988,135,675564,5.0,5.0
1989,261,14396938,5.0,0.0
1989,247,12077302,5.0,1.0
1989,318,14212092,5.0,2.0
1989,35,17011362,5.0,3.0
1989,166,6229420,5.0,4.0
1989,44,1090428,5.0,5.0
1989,722,14394322,5.0,0.0
1989,891,11906533,5.0,1.0
1989,1067,13704169,5.0,2.0
1989,28,17445679,5.0,3.0
1989,543,5415199,5.0,4.0
1989,141,686864,5.0,5.0
1990,304,14548740,5.0,0.0
1990,250,12392001,5.0,1.0
1990,394,14711203,5.0,2.0
1990,32,17265236,5.0,3.0
1990,196,6431086,5.0,4.0
1990,38,1117615,5.0,5.0
1990,731,14568361,5.0,0.0
1990,945,12198761,5.0,1.0
1990,1127,14165486,5.0,2.0
1990,34,17729894,5.0,3.0
1990,601,5570146,5.0,4.0
1990,151,689024,5.0,5.0
1991,303,14737389,5.0,0.0
1991,266,12700804,5.0,1.0
1991,331,15218376,5.0,2.0
1991,35,17496257,5.0,3.0
1991,222,6630160,5.0,4.0
1991,38,1172662,5.0,5.0
1991,771,14774615,5.0,0.0
1991,1002,12481850,5.0,1.0
1991,1334,14626951,5.0,2.0
1991,41,17989977,5.0,3.0
1991,660,5727704,5.0,4.0
1991,153,725105,5.0,5.0
1992,283,14937179,5.0,0.0
1992,262,12985784,5.0,1.0
1992,391,15718299,5.0,2.0
1992,36,17651310,5.0,3.0
1992,166,6848963,5.0,4.0
1992,36,1221291,5.0,5.0
1992,816,14998739,5.0,0.0
1992,981,12740352,5.0,1.0
1992,1408,15081747,5.0,2.0
1992,39,18169763,5.0,3.0
1992,643,5899574,5.0,4.0
1992,146,754020,5.0,5.0
1993,334,15156899,5.0,0.0
1993,261,13246132,5.0,1.0
1993,346,16228348,5.0,2.0
1993,31,17732843,5.0,3.0
1993,182,7082827,5.0,4.0
1993,33,1265590,5.0,5.0
1993,917,15249319,5.0,0.0
1993,1183,12975409,5.0,1.0
1993,1374,15546851,5.0,2.0
1993,51,18272195,5.0,3.0
1993,628,6082548,5.0,4.0
1993,168,776516,5.0,5.0
1994,372,15405279,5.0,0.0
1994,291,13479427,5.0,1.0
1994,369,16774482,5.0,2.0
1994,46,17753766,5.0,3.0
1994,174,7323575,5.0,4.0
1994,39,1307893,5.0,5.0
1994,988,15533989,5.0,0.0
1994,1228,13187454,5.0,1.0
1994,1436,16047095,5.0,2.0
1994,48,18311628,5.0,3.0
1994,725,6270191,5.0,4.0
1994,180,793671,5.0,5.0
1995,347,15683286,5.0,0.0
1995,318,13683822,5.0,1.0
1995,450,17368864,5.0,2.0
1995,36,17734168,5.0,3.0
1995,208,7566176,5.0,4.0
1995,42,1349701,5.0,5.0
1995,1084,15852481,5.0,0.0
1995,1318,13377021,5.0,1.0
1995,1703,16593682,5.0,2.0
1995,38,18309246,5.0,3.0
1995,812,6459129,5.0,4.0
1995,180,806015,5.0,5.0
1996,347,15978838,5.0,0.0
1996,299,13851001,5.0,1.0
1996,448,17981388,5.0,2.0
1996,50,17684630,5.0,3.0
1996,202,7790591,5.0,4.0
1996,52,1426991,5.0,5.0
1996,1164,16172705,5.0,0.0
1996,1265,13533249,5.0,1.0
1996,1827,17150145,5.0,2.0
1996,70,18270623,5.0,3.0
1996,798,6651122,5.0,4.0
1996,176,861847,5.0,5.0
1997,327,16301577,5.0,0.0
1997,282,13987171,5.0,1.0
1997,507,18634217,5.0,2.0
1997,55,17600190,5.0,3.0
1997,202,8017560,5.0,4.0
1997,44,1503183,5.0,5.0
1997,1102,16523208,5.0,0.0
1997,1349,13664422,5.0,1.0
1997,1856,17744763,5.0,2.0
1997,53,18197954,5.0,3.0
1997,895,6842729,5.0,4.0
1997,219,915653,5.0,5.0
1998,364,16629063,5.0,0.0
1998,324,14109075,5.0,1.0
1998,458,19311067,5.0,2.0
1998,47,17496449,5.0,3.0
1998,197,8252694,5.0,4.0
1998,55,1580747,5.0,5.0
1998,1089,16881408,5.0,0.0
1998,1288,13787276,5.0,1.0
1998,1902,18361729,5.0,2.0
1998,50,18105835,5.0,3.0
1998,931,7040369,5.0,4.0
1998,217,968599,5.0,5.0
1999,281,16927682,5.0,0.0
1999,259,14242229,5.0,1.0
1999,426,19987055,5.0,2.0
1999,37,17392648,5.0,3.0
1999,188,8504649,5.0,4.0
1999,35,1662705,5.0,5.0
1999,1103,17212692,5.0,0.0
1999,1199,13927042,5.0,1.0
1999,1897,18977263,5.0,2.0
1999,50,18012783,5.0,3.0
1999,818,7252947,5.0,4.0
1999,214,1022378,5.0,5.0
2000,345,17175577,5.0,0.0
2000,271,14403448,5.0,1.0
2000,456,20645897,5.0,2.0
2000,43,17298023,5.0,3.0
2000,220,8779652,5.0,4.0
2000,45,1750820,5.0,5.0
2000,1037,17494250,5.0,0.0
2000,1200,14100257,5.0,1.0
2000,1989,19576126,5.0,2.0
2000,42,17927425,5.0,3.0
2000,900,7486883,5.0,4.0
2000,215,1077633,5.0,5.0
2001,393,17361833,5.0,0.0
2001,286,14578443,5.0,1.0
2001,578,21260886,5.0,2.0
2001,53,17212816,5.0,3.0
2001,206,9044684,5.0,4.0
2001,41,1866958,5.0,5.0
2001,1262,17698960,5.0,0.0
2001,1398,14294493,5.0,1.0
2001,2227,20128463,5.0,2.0
2001,58,17846905,5.0,3.0
2001,964,7721938,5.0,4.0
2001,244,1162417,5.0,5.0
2002,411,17507998,5.0,0.0
2002,334,14784790,5.0,1.0
2002,607,21872177,5.0,2.0
2002,55,17166101,5.0,3.0
2002,225,9337808,5.0,4.0
2002,62,1988353,5.0,5.0
2002,1226,17863758,5.0,0.0
2002,1388,14524576,5.0,1.0
2002,2178,20679204,5.0,2.0
2002,55,17806637,5.0,3.0
2002,937,7980513,5.0,4.0
2002,219,1249499,5.0,5.0
2003,413,17607810,5.0,0.0
2003,325,15019057,5.0,1.0
2003,559,22469397,5.0,2.0
2003,45,17147509,5.0,3.0
2003,212,9660156,5.0,4.0
2003,51,2111283,5.0,5.0
2003,1259,17983317,5.0,0.0
2003,1394,14785559,5.0,1.0
2003,2299,21219095,5.0,2.0
2003,60,17794355,5.0,3.0
2003,1002,8263894,5.0,4.0
2003,220,1335479,5.0,5.0
2004,403,17657631,5.0,0.0
2004,347,15276057,5.0,1.0
2004,606,23041317,5.0,2.0
2004,59,17135875,5.0,3.0
2004,237,10012930,5.0,4.0
2004,51,2230220,5.0,5.0
2004,1275,18054195,5.0,0.0
2004,1475,15070514,5.0,1.0
2004,2230,21738104,5.0,2.0
2004,48,17787328,5.0,3.0
2004,994,8573117,5.0,4.0
2004,270,1415780,5.0,5.0
2005,405,17659079,5.0,0.0
2005,369,15551589,5.0,1.0
2005,664,23583263,5.0,2.0
2005,54,17107519,5.0,3.0
2005,259,10396739,5.0,4.0
2005,53,2343149,5.0,5.0
2005,1247,18077858,5.0,0.0
2005,1464,15374079,5.0,1.0
2005,2490,22232378,5.0,2.0
2005,52,17760955,5.0,3.0
2005,1175,8908847,5.0,4.0
2005,297,1488505,5.0,5.0
2006,387,17631557,5.0,0.0
2006,333,15862415,5.0,1.0
2006,708,24105759,5.0,2.0
2006,61,17077355,5.0,3.0
2006,265,10786642,5.0,4.0
2006,47,2466737,5.0,5.0
2006,1293,18063460,5.0,0.0
2006,1537,15717099,5.0,1.0
2006,2536,22709135,5.0,2.0
2006,64,17731288,5.0,3.0
2006,1112,9247477,5.0,4.0
2006,275,1575798,5.0,5.0
2007,379,17547530,5.0,0.0
2007,392,16189977,5.0,1.0
2007,723,24591528,5.0,2.0
2007,51,17015233,5.0,3.0
2007,275,11208413,5.0,4.0
2007,51,2581330,5.0,5.0
2007,1267,17991928,5.0,0.0
2007,1609,16075775,5.0,1.0
2007,2516,23156759,5.0,2.0
2007,67,17669069,5.0,3.0
2007,1220,9611434,5.0,4.0
2007,305,1654216,5.0,5.0
2008,398,17432076,5.0,0.0
2008,365,16515414,5.0,1.0
2008,745,25056164,5.0,2.0
2008,49,16914401,5.0,3.0
2008,309,11656750,5.0,4.0
2008,52,2693428,5.0,5.0
2008,1375,17889839,5.0,0.0
2008,1706,16430646,5.0,1.0
2008,2608,23591045,5.0,2.0
2008,55,17566837,5.0,3.0
2008,1204,9996938,5.0,4.0
2008,318,1728094,5.0,5.0
2009,343,17321655,5.0,0.0
2009,351,16810330,5.0,1.0
2009,768,25523153,5.0,2.0
2009,52,16772250,5.0,3.0
2009,301,12124076,5.0,4.0
2009,58,2811556,5.0,5.0
2009,1270,17794434,5.0,0.0
2009,1838,16753314,5.0,1.0
2009,2737,24035191,5.0,2.0
2009,62,17421892,5.0,3.0
2009,1271,10398573,5.0,4.0
2009,295,1803127,5.0,5.0
2010,368,17237481,5.0,0.0
2010,404,17054489,5.0,1.0
2010,835,26004856,5.0,2.0
2010,48,16596829,5.0,3.0
2010,339,12605588,5.0,4.0
2010,79,2940677,5.0,5.0
2010,1288,17726866,5.0,0.0
2010,1832,17023785,5.0,1.0
2010,2586,24501254,5.0,2.0
2010,56,17242386,5.0,3.0
2010,1236,10813388,5.0,4.0
2010,358,1882113,5.0,5.0
2011,413,17180849,5.0,0.0
2011,400,17253232,5.0,1.0
2011,805,26488792,5.0,2.0
2011,47,16404101,5.0,3.0
2011,352,13063915,5.0,4.0
2011,71,3110432,5.0,5.0
2011,1335,17674787,5.0,0.0
2011,1907,17249585,5.0,1.0
2011,2754,24975171,5.0,2.0
2011,63,17044425,5.0,3.0
2011,1323,11208705,5.0,4.0
2011,352,2002447,5.0,5.0
2012,383,17145894,5.0,0.0
2012,455,17398447,5.0,1.0
2012,877,26979566,5.0,2.0
2012,41,16175024,5.0,3.0
2012,418,13532752,5.0,4.0
2012,80,3285641,5.0,5.0
2012,1313,17644319,5.0,0.0
2012,1930,17418954,5.0,1.0
2012,2885,25463652,5.0,2.0
2012,79,16810876,5.0,3.0
2012,1458,11612925,5.0,4.0
2012,376,2123165,5.0,5.0
2013,362,17123318,5.0,0.0
2013,393,17492228,5.0,1.0
2013,897,27475364,5.0,2.0
2013,50,15923724,5.0,3.0
2013,433,14022927,5.0,4.0
2013,88,3462431,5.0,5.0
2013,1317,17627508,5.0,0.0
2013,2004,17534209,5.0,1.0
2013,3053,25965164,5.0,2.0
2013,72,16555477,5.0,3.0
2013,1474,12036068,5.0,4.0
2013,370,2240434,5.0,5.0
2014,371,17094729,5.0,0.0
2014,457,17539955,5.0,1.0
2014,871,27971096,5.0,2.0
2014,62,15670559,5.0,3.0
2014,389,14550395,5.0,4.0
2014,83,3634999,5.0,5.0
2014,1358,17606681,5.0,0.0
2014,1982,17601477,5.0,1.0
2014,3050,26475231,5.0,2.0
2014,84,16299015,5.0,3.0
2014,1534,12492114,5.0,4.0
2014,390,2349303,5.0,5.0
2015,397,17047218,5.0,0.0
2015,466,17546090,5.0,1.0
2015,910,28461855,5.0,2.0
2015,56,15430579,5.0,3.0
2015,479,15122216,5.0,4.0
2015,89,3802086,5.0,5.0
2015,1389,17569045,5.0,0.0
2015,1897,17625976,5.0,1.0
2015,3238,26989063,5.0,2.0
2015,79,16057040,5.0,3.0
2015,1693,12987357,5.0,4.0
2015,470,2448560,5.0,5.0
1996,0,28581,83.0,0.0
1996,1,30680,83.0,1.0
1996,0,29969,83.0,2.0
1996,0,30251,83.0,3.0
1996,0,7248,83.0,4.0
1996,0,1352,83.0,5.0
1996,2,29112,83.0,0.0
1996,5,30529,83.0,1.0
1996,3,37698,83.0,2.0
1996,0,32197,83.0,3.0
1996,0,8245,83.0,4.0
1996,1,1263,83.0,5.0
1997,1,29643,83.0,0.0
1997,0,31821,83.0,1.0
1997,1,31763,83.0,2.0
1997,0,31007,83.0,3.0
1997,0,7350,83.0,4.0
1997,0,1395,83.0,5.0
1997,3,29544,83.0,0.0
1997,3,31381,83.0,1.0
1997,2,38545,83.0,2.0
1997,0,32812,83.0,3.0
1997,0,8247,83.0,4.0
1997,1,1314,83.0,5.0
1998,0,30521,83.0,0.0
1998,0,33065,83.0,1.0
1998,0,33782,83.0,2.0
1998,0,31787,83.0,3.0
1998,0,7504,83.0,4.0
1998,0,1415,83.0,5.0
1998,5,29708,83.0,0.0
1998,1,32457,83.0,1.0
1998,2,39508,83.0,2.0
1998,0,33413,83.0,3.0
1998,0,8251,83.0,4.0
1998,0,1347,83.0,5.0
1999,0,31090,83.0,0.0
1999,0,34346,83.0,1.0
1999,0,36005,83.0,2.0
1999,0,32447,83.0,3.0
1999,0,7738,83.0,4.0
1999,0,1397,83.0,5.0
1999,1,29697,83.0,0.0
1999,1,33679,83.0,1.0
1999,0,40689,83.0,2.0
1999,0,33982,83.0,3.0
1999,0,8278,83.0,4.0
1999,0,1350,83.0,5.0
2000,0,31339,83.0,0.0
2000,1,35620,83.0,1.0
2000,1,38337,83.0,2.0
2000,0,32809,83.0,3.0
2000,0,8078,83.0,4.0
2000,0,1326,83.0,5.0
2000,1,29667,83.0,0.0
2000,1,34945,83.0,1.0
2000,1,42135,83.0,2.0
2000,0,34448,83.0,3.0
2000,0,8358,83.0,4.0
2000,0,1312,83.0,5.0
2001,0,31163,83.0,0.0
2001,0,35386,83.0,1.0
2001,0,38541,83.0,2.0
2001,0,32160,83.0,3.0
2001,0,8588,83.0,4.0
2001,1,1584,83.0,5.0
2001,0,29404,83.0,0.0
2001,1,34762,83.0,1.0
2001,2,42257,83.0,2.0
2001,0,34471,83.0,3.0
2001,0,8712,83.0,4.0
2001,0,1535,83.0,5.0
2002,0,30700,83.0,0.0
2002,0,34300,83.0,1.0
2002,0,37800,83.0,2.0
2002,0,31900,83.0,3.0
2002,0,8400,83.0,4.0
2002,0,1400,83.0,5.0
2002,1,30400,83.0,0.0
2002,0,37800,83.0,1.0
2002,0,45300,83.0,2.0
2002,0,35000,83.0,3.0
2002,0,8700,83.0,4.0
2002,0,1400,83.0,5.0
2003,0,30800,83.0,0.0
2003,1,34500,83.0,1.0
2003,0,37900,83.0,2.0
2003,0,31900,83.0,3.0
2003,0,8500,83.0,4.0
2003,0,1300,83.0,5.0
2003,0,30500,83.0,0.0
2003,2,37500,83.0,1.0
2003,2,45100,83.0,2.0
2003,0,35000,83.0,3.0
2003,0,8600,83.0,4.0
2003,0,1200,83.0,5.0
2004,1,33000,83.0,0.0
2004,0,36600,83.0,1.0
2004,0,41200,83.0,2.0
2004,0,31600,83.0,3.0
2004,0,10000,83.0,4.0
2004,0,1600,83.0,5.0
2004,0,34200,83.0,0.0
2004,0,39400,83.0,1.0
2004,2,48800,83.0,2.0
2004,0,36500,83.0,3.0
2004,0,10300,83.0,4.0
2004,0,1600,83.0,5.0
2005,0,34200,83.0,0.0
2005,1,37800,83.0,1.0
2005,0,42600,83.0,2.0
2005,0,31800,83.0,3.0
2005,0,10400,83.0,4.0
2005,0,1800,83.0,5.0
2005,1,35400,83.0,0.0
2005,1,40800,83.0,1.0
2005,4,50700,83.0,2.0
2005,0,37100,83.0,3.0
2005,0,10900,83.0,4.0
2005,0,1900,83.0,5.0
2006,0,35200,83.0,0.0
2006,3,38900,83.0,1.0
2006,1,44000,83.0,2.0
2006,0,32200,83.0,3.0
2006,0,11100,83.0,4.0
2006,0,1900,83.0,5.0
2006,2,36900,83.0,0.0
2006,1,42900,83.0,1.0
2006,2,53100,83.0,2.0
2006,0,38000,83.0,3.0
2006,1,11600,83.0,4.0
2006,0,2100,83.0,5.0
2007,0,34384,83.0,0.0
2007,0,35708,83.0,1.0
2007,1,47975,83.0,2.0
2007,0,33791,83.0,3.0
2007,0,13027,83.0,4.0
2007,0,2050,83.0,5.0
2007,2,36123,83.0,0.0
2007,4,37925,83.0,1.0
2007,3,51109,83.0,2.0
2007,0,35644,83.0,3.0
2007,0,13053,83.0,4.0
2007,0,1925,83.0,5.0
2008,0,34725,83.0,0.0
2008,0,35537,83.0,1.0
2008,2,49039,83.0,2.0
2008,1,33735,83.0,3.0
2008,0,13583,83.0,4.0
2008,0,2145,83.0,5.0
2008,0,37066,83.0,0.0
2008,3,38235,83.0,1.0
2008,3,52169,83.0,2.0
2008,0,35761,83.0,3.0
2008,0,13544,83.0,4.0
2008,0,2010,83.0,5.0
2009,0,35095,83.0,0.0
2009,2,35499,83.0,1.0
2009,0,49980,83.0,2.0
2009,0,33647,83.0,3.0
2009,0,14147,83.0,4.0
2009,0,2270,83.0,5.0
2009,0,37763,83.0,0.0
2009,0,38797,83.0,1.0
2009,0,53128,83.0,2.0
2009,0,35866,83.0,3.0
2009,0,14032,83.0,4.0
2009,0,2104,83.0,5.0
2010,0,38200,83.0,0.0
2010,0,42500,83.0,1.0
2010,0,48000,83.0,2.0
2010,0,32700,83.0,3.0
2010,0,14800,83.0,4.0
2010,0,2800,83.0,5.0
2010,1,41200,83.0,0.0
2010,1,46600,83.0,1.0
2010,3,56700,83.0,2.0
2010,0,38400,83.0,3.0
2010,0,14600,83.0,4.0
2010,0,2500,83.0,5.0
2011,0,37600,83.0,0.0
2011,0,43300,83.0,1.0
2011,0,50500,83.0,2.0
2011,0,32900,83.0,3.0
2011,0,16000,83.0,4.0
2011,0,2800,83.0,5.0
2011,0,40900,83.0,0.0
2011,3,47000,83.0,1.0
2011,1,59400,83.0,2.0
2011,0,38400,83.0,3.0
2011,1,15900,83.0,4.0
2011,0,2900,83.0,5.0
2012,0,35000,83.0,0.0
2012,0,36500,83.0,1.0
2012,0,53800,83.0,2.0
2012,0,33200,83.0,3.0
2012,0,17000,83.0,4.0
2012,0,2600,83.0,5.0
2012,2,37400,83.0,0.0
2012,2,40600,83.0,1.0
2012,4,57700,83.0,2.0
2012,0,35300,83.0,3.0
2012,0,17200,83.0,4.0
2012,0,2400,83.0,5.0
2013,0,34688,83.0,0.0
2013,1,36613,83.0,1.0
2013,0,55743,83.0,2.0
2013,0,32581,83.0,3.0
2013,0,18115,83.0,4.0
2013,1,2929,83.0,5.0
2013,0,37099,83.0,0.0
2013,2,41032,83.0,1.0
2013,0,59227,83.0,2.0
2013,0,34558,83.0,3.0
2013,0,18330,83.0,4.0
2013,0,2446,83.0,5.0
2014,0,34501,83.0,0.0
2014,1,36841,83.0,1.0
2014,1,57351,83.0,2.0
2014,0,32169,83.0,3.0
2014,0,19443,83.0,4.0
2014,0,3079,83.0,5.0
2014,1,36848,83.0,0.0
2014,1,41194,83.0,1.0
2014,1,60915,83.0,2.0
2014,0,34009,83.0,3.0
2014,0,19797,83.0,4.0
2014,0,2509,83.0,5.0
2015,0,34365,83.0,0.0
2015,2,36955,83.0,1.0
2015,0,58969,83.0,2.0
2015,0,31801,83.0,3.0
2015,0,20864,83.0,4.0
2015,0,3202,83.0,5.0
2015,0,36658,83.0,0.0
2015,3,41152,83.0,1.0
2015,2,62640,83.0,2.0
2015,0,33550,83.0,3.0
2015,0,21359,83.0,4.0
2015,0,2565,83.0,5.0
1980,45,610900,27.0,0.0
1980,38,656800,27.0,1.0
1980,83,1179800,27.0,2.0
1980,4,624300,27.0,3.0
1980,132,850200,27.0,4.0
1980,62,194300,27.0,5.0
1980,71,642100,27.0,0.0
1980,86,664400,27.0,1.0
1980,226,1176200,27.0,2.0
1980,7,660200,27.0,3.0
1980,294,779800,27.0,4.0
1980,158,145300,27.0,5.0
1981,30,603600,27.0,0.0
1981,39,656000,27.0,1.0
1981,91,1177300,27.0,2.0
1981,2,637000,27.0,3.0
1981,139,866900,27.0,4.0
1981,56,203300,27.0,5.0
1981,57,634800,27.0,0.0
1981,98,666300,27.0,1.0
1981,240,1171200,27.0,2.0
1981,9,672800,27.0,3.0
